id,cluster,texto
12094381,7,"Paget disease of the vulva can be mimicked by several disease entities 
histopathologically, but most of these entities can be clinically distinguished 
from vulvar Paget disease. However, vulvar Paget disease is in itself a 
heterogeneous group of epithelial neoplasms that can be similar both clini"
12095249,8,"Now that complete genome sequences are available for a variety of organisms, the 
elucidation of potential gene products function is a central goal in the 
post-genome era. Domain fusion analysis has been proposed recently to infer the 
functional association of the component proteins. Here, we took"
12100810,4,"OBJECTIVE: To assess the association between prenatal antibiotics, including 
erythromycin, and infantile hypertrophic pyloric stenosis in a large cohort of 
infants.
METHODS: This was a retrospective cohort study of births to women enrolled in 
Tennessee Medicaid/TennCare, 1985-1997. Prescriptions "
12100893,8,"Asymmetric division is a fundamental mechanism for generating cellular 
diversity. Studies on Drosophila neural progenitors have provided valuable 
insight into how evolutionarily conserved protein cassettes may be 
differentially deployed in different developmental contexts to mediate 
asymmetric d"
12105396,3,"PURPOSE OF REVIEW: Although the suppression of protein breakdown plays a major 
role in the growth of the adult kidney in conditions that cause renal 
hypertrophy, the pathways responsible for controlling proteolysis and the 
substrates being destroyed have only recently been investigated. This revi"
12107442,0,"McKusick-Kaufman syndrome comprises hydrometrocolpos, polydactyly, and 
congenital heart defects and overlaps with Bardet-Biedl syndrome, comprising 
retinitis pigmentosa, polydactyly, obesity, mental retardation, and renal and 
genital anomalies. Bardet-Biedl syndrome is genetically heterogeneous w"
12108800,6,"OBJECTIVE: To evaluate the feasibility and effectiveness of a school-based group 
cognitive-behavioral treatment (CBT) for anxiety disorders with African-American 
adolescents.
METHOD: Twelve adolescents (mean age = 15.6 years) with anxiety disorders were 
randomly assigned to CBT (n = 6) or a group"
12110042,6,"BACKGROUND: Burning mouth syndrome (BMS) has features of a neuropathy and could 
be related to the production of the toxic free radicals that are released in 
stress situations. Alpha-lipoic acid is an antioxidant able to increase the 
levels of intracellular glutathione and eliminate free radicals."
12111447,6,"Fatal familial insomnia (FFI) is a rare hereditary human prion disease with 
unique clinical features including progressive sleep impairment and autonomic 
dysfunction. The serotonergic system is considered to be involved in the 
regulation of the sleep-wake cycle. In this study we demonstrate a red"
12111545,3,"The pineal hormone, melatonin, is an important regulator of seasonal 
reproduction and circadian rhythms. Its effects are mediated via high-affinity 
melatonin receptors, located on cells of the pituitary pars tuberalis (PT) and 
suprachiasmatic nucleus (SCN), respectively. Two subtypes of mammalian"
12111643,0,"Rett syndrome (RTT) is a progressive neurodevelopmental disorder that affects 
almost exclusively girls. Mutations in the X-linked methyl-CpG-binding protein 2 
gene (MECP2) have been found to be a cause. In order to study the spectrum of 
MECP2 mutations in Chinese patients, we employed PCR and seq"
12112112,0,"Barth syndrome is an X-linked cardiac and skeletal mitochondrial myopathy. Barth 
syndrome may be due to lipid alterations because the product of the mutated gene 
is homologous to phospholipid acyltransferases. Here we document that a single 
mitochondrial phospholipid species, tetralinoleoyl-cardi"
12112308,8,"We have systematically varied microsatellite sequence composition to determine 
the effects of repeat unit size, G+C content, and DNA secondary structure on 
microsatellite stability in human cells. The microsatellites were inserted in 
frame within the 5' region of the herpes simplex virus thymidin"
12114921,6,"The purpose of this study was to review the use of lithium in pregnancy and its 
effects on the neonate. This was a case study and review of the published 
literature. Lithium is commonly used in the treatment of psychiatric disorders, 
specifically bipolar depression. Bipolar disorders that require"
12115571,0,"The etiology of childhood brain tumors (CBTs) remains unknown. Tobacco smoke 
contains several known carcinogens and can induce DNA adducts in human placenta 
and hemoglobin adducts in fetuses. We present the results of an international 
case-control study to evaluate the association between CBTs an"
12115944,3,"Spinal muscular atrophies (SMA) are characterized by degeneration of lower motor 
neurons associated with muscle paralysis and atrophy. Childhood SMA is a 
frequent recessive autosomal disorder and represents one of the most common 
genetic causes of death in childhood. Mutations of the SMN1 gene ar"
12116251,0,"Saethre-Chotzen syndrome is a common craniosynostosis syndrome characterized by 
craniofacial and limb anomalies. Intragenic mutations of the TWIST gene within 
7p21 have been identified as a cause of this disorder. There is phenotypic 
overlap with other craniosynostosis syndromes, and intragenic m"
12116376,2,"BACKGROUND: The neutral comet assay was devised to measure double-stranded DNA 
breaks, but it has also been used to measure apoptosis based on its 
characteristic DNA fragmentation patterns. There is still uncertainty about the 
reliability of this method. By comparing the comet assay with a flow c"
12116430,8,"Nucleotide transitions are frequently down-weighted relative to transversions in 
phylogenetic analysis. This is based on the assumption that transitions, by 
virtue of their greater evolutionary rate, exhibit relatively more homoplasy and 
are therefore less reliable phylogenetic characters. Relati"
12118066,3,"Myotubularin, the phosphatase mutated in X-linked myotubular myopathy, was shown 
to dephosphorylate phosphatidylinositol 3-monophosphate (PtdIns3P) and was also 
reported to interact with nuclear transcriptional regulators from the trithorax 
family. We have characterized a panel of specific antibo"
12119585,7,"The article describes the controversy about the question whether statutory 
social health insurances are obliged to reimburse the costs for the treatment of 
erectile dysfunction. Next to the question whether the 'Bundesausschuss der 
Arzte und Krankenkassen' was entitled to decide it was highly con"
12121416,3,"Proteins that fail to fold properly as well as constitutive or regulated 
short-lived proteins of the endoplasmic reticulum are subjected to proteolysis 
by cytosolic 26S proteasomes. This process is known as endoplasmic 
reticulum-associated protein degradation. In order to become accessible to the"
12121621,3,"The mammalian master clock driving circadian rhythmicity in physiology and 
behavior resides within the suprachiasmatic nuclei (SCN) of the anterior 
hypothalamus. Circadian rhythms are generated by a set of clock genes via 
intertwined negative and positive autoregulatory transcription-translation "
12121623,8,"Proper DNA methylation patterning requires the complementary processes of de 
novo methylation (the initial methylation of unmethylated DNA sequences) and 
maintenance methylation (the faithful replication of preexisting methylation). 
Arabidopsis has two types of methyltransferases with demonstrate"
12122208,3,"Parkinson's disease (PD) is characterized by the progressive loss of substantia 
nigra dopaminergic neurons and the presence of cytoplasmic inclusions named Lewy 
bodies. Two missense mutations of the alpha-synuclein (alpha-syn; A30P and A53T) 
have been described in several families with an autosom"
12123553,7,"OBJECTIVE: To study the epidemiology of foot diseases, including tinea pedis and 
onychomycosis in clinic attendees in Hong Kong.
METHODS: Two groups were included: the institutional group consisted of clinical 
evaluation and mycological investigations by dermatologists; and the private 
group cons"
12123800,3,"The Rho-guanine nucleotide exchange factors (Rho-GEFs) remodel the actin 
cytoskeleton via their Rho-GTPase targets and affect numerous physiological 
processes such as transformation and cell motility. They are therefore 
attractive targets to design specific inhibitors that may have therapeutic 
a"
12123827,3,"Mutations in the OPA1 gene are associated with autosomal dominant optic atrophy. 
OPA1 encodes a dynamin-related protein orthologous to Msp1 of 
Schizosaccharomyces pombe and Mgm1p of Saccharomyces cerevisiae, both involved 
in mitochondrial morphology and genome maintenance. We present 
immuno-fluo"
12125103,9,"Trypanosomes do not inhabit or grow in anopheles mosquitoes, the vector for the 
transmission of Plasmodium parasites the causative agent for malaria. The 
possession of lytic factors by the anopheline mosquito was thus considered. Head 
and midgut sections prepared in phosphate buffered saline were"
12125967,6,"OBJECTIVE: Prior epidemiological studies suggest a possible association between 
maternal smoking during pregnancy and risk of childhood brain tumors. A 
meta-analysis was performed statistically pooling all available observational 
studies on this topic in order to evaluate this suspected associati"
